,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
log_lik[23286],-0.259868,0.00524444,0.24743,-0.683598,-0.248003,0.125612,2225.91,0.887056,1.00071
log_lik[23287],1.53139,0.00113138,0.073097,1.40835,1.53436,1.64659,4174.29,1.66351,0.999805
log_lik[23288],0.589289,0.00160074,0.0776923,0.456339,0.591889,0.711941,2355.66,0.938763,1.00073
log_lik[23289],0.793985,0.00130996,0.0824896,0.654108,0.796843,0.926543,3965.34,1.58024,1.00005
log_lik[23290],2.46174,0.000910897,0.054439,2.3699,2.46393,2.54879,3571.75,1.42339,0.999919
log_lik[23291],-0.276226,0.00616518,0.273139,-0.742602,-0.264927,0.154491,1962.8,0.782204,1.00066
log_lik[23292],0.242676,0.00321655,0.186552,-0.0826731,0.254397,0.534524,3363.7,1.34048,1.00052
log_lik[23293],0.383018,0.0021158,0.0825409,0.239385,0.386959,0.511299,1521.91,0.606502,1.00068
log_lik[23294],2.12122,0.000946182,0.051126,2.03674,2.12226,2.20102,2919.67,1.16353,1.0017
log_lik[23295],2.06147,0.00100674,0.0563859,1.96308,2.06266,2.151,3136.93,1.25011,1.00064
log_lik[23296],1.95295,0.00095658,0.057017,1.85674,1.9548,2.04314,3552.77,1.41583,1.00067
log_lik[23297],0.587188,0.00150356,0.0839195,0.446863,0.589675,0.720936,3115.17,1.24144,1.00018
log_lik[23298],2.43246,0.00100317,0.0470841,2.35473,2.43309,2.5104,2202.94,0.877902,1.00231
log_lik[23299],2.09591,0.00094586,0.0524718,2.00828,2.0972,2.1787,3077.5,1.22643,1.00128
log_lik[23300],1.293,0.00308764,0.180201,0.988423,1.3007,1.5783,3406.14,1.35739,1.0006
log_lik[23301],0.98281,0.00192436,0.11654,0.781658,0.985342,1.16779,3667.55,1.46157,0.999848
log_lik[23302],-0.406383,0.00419277,0.233586,-0.807732,-0.399206,-0.0366872,3103.78,1.2369,1.00081
log_lik[23303],2.49074,0.000958717,0.0471774,2.41251,2.49214,2.56926,2421.52,0.965007,1.00176
log_lik[23304],2.43266,0.00100104,0.0469257,2.35549,2.43299,2.51,2197.43,0.875706,1.00237
log_lik[23305],2.43836,0.00100014,0.0469317,2.36096,2.43878,2.51586,2201.98,0.87752,1.00233
log_lik[23306],0.390258,0.00212199,0.0818116,0.247929,0.393622,0.517205,1486.43,0.592363,1.00075
log_lik[23307],1.81289,0.00101063,0.0628497,1.70615,1.81442,1.91212,3867.39,1.54121,1.00039
log_lik[23308],0.644,0.00138958,0.0802651,0.511638,0.646334,0.771597,3336.48,1.32963,1.00027
log_lik[23309],1.94233,0.000980885,0.0582518,1.84305,1.94376,2.03475,3526.81,1.40548,1.00042
log_lik[23310],0.805119,0.00129681,0.0808152,0.668978,0.807303,0.93371,3883.57,1.54766,1.0002
log_lik[23311],1.9659,0.000949152,0.0562019,1.8716,1.96759,2.05422,3506.14,1.39725,1.00088
log_lik[23312],1.94044,0.000985521,0.0584605,1.84063,1.94156,2.03319,3518.78,1.40228,1.0004
log_lik[23313],2.24085,0.00096363,0.0488294,2.16159,2.24187,2.31696,2567.69,1.02326,1.00214
log_lik[23314],1.82836,0.0020498,0.122221,1.62115,1.83387,2.02194,3555.23,1.41681,1.00029
log_lik[23315],2.49432,0.000962592,0.0470333,2.41673,2.49541,2.57244,2387.4,0.951413,1.00181
log_lik[23316],2.487,0.000959201,0.0472637,2.40932,2.48854,2.56597,2427.93,0.967563,1.00175
log_lik[23317],1.92218,0.000999077,0.0594639,1.82022,1.92374,2.01636,3542.49,1.41173,1.00029
log_lik[23318],2.44055,0.000996795,0.0468013,2.36357,2.44076,2.51741,2204.47,0.878512,1.00237
log_lik[23319],2.35208,0.00099795,0.0472997,2.27492,2.35119,2.42801,2246.46,0.895246,1.00253
log_lik[23320],-0.246289,0.00583088,0.261978,-0.694734,-0.236907,0.168098,2018.66,0.804462,1.0007
log_lik[23321],2.34289,0.00108394,0.0549461,2.25171,2.3443,2.43314,2569.58,1.02401,1.00123
log_lik[23322],-0.272269,0.00501305,0.241854,-0.687886,-0.259528,0.105121,2327.57,0.927567,1.00071
log_lik[23323],1.94686,0.000887565,0.0516584,1.85839,1.94789,2.02931,3387.52,1.34997,1.0011
log_lik[23324],0.25476,0.00247263,0.0878348,0.101745,0.260303,0.389608,1261.87,0.502874,1.00068
log_lik[23325],0.314267,0.00238716,0.0842427,0.168104,0.317768,0.443115,1245.38,0.496301,1.00082
log_lik[23326],1.98623,0.000946914,0.0552547,1.89473,1.98785,2.07346,3405.01,1.35694,1.00121
log_lik[23327],2.20317,0.00099783,0.0528877,2.11275,2.20475,2.28647,2809.28,1.11954,1.00119
log_lik[23328],1.89901,0.00107348,0.063094,1.78922,1.90052,1.99954,3454.53,1.37668,1.00003
log_lik[23329],2.09339,0.000948895,0.0529814,2.00429,2.09464,2.1766,3117.53,1.24238,1.00114
log_lik[23330],-0.366025,0.00444338,0.12747,-0.591198,-0.353769,-0.175837,822.977,0.327968,1.00067
log_lik[23331],2.49739,0.000866583,0.0490838,2.41439,2.49901,2.57681,3208.17,1.2785,1.00082
log_lik[23332],2.44342,0.000905844,0.0550323,2.35069,2.44584,2.5319,3690.86,1.47086,0.999902
log_lik[23333],0.780141,0.00134235,0.0848308,0.636082,0.782853,0.915638,3993.72,1.59155,0.999949
log_lik[23334],2.44175,0.000988286,0.0467131,2.36502,2.44191,2.51797,2234.15,0.890338,1.00239
log_lik[23335],2.43788,0.000993358,0.0467587,2.36092,2.43776,2.51445,2215.71,0.882989,1.0024
log_lik[23336],0.486553,0.00178277,0.0816643,0.34725,0.490292,0.615177,2098.32,0.836209,1.00045
log_lik[23337],2.257,0.000999829,0.0481459,2.17861,2.25764,2.33268,2318.82,0.92408,1.00246
log_lik[23338],0.644414,0.00138932,0.0802271,0.511892,0.646746,0.7721,3334.55,1.32886,1.00028
log_lik[23339],2.24616,0.000964636,0.0487282,2.1673,2.24701,2.32217,2551.72,1.0169,1.00217
log_lik[23340],0.30808,0.00236321,0.0847664,0.159816,0.312378,0.439156,1286.6,0.512729,1.00076
log_lik[23341],1.79179,0.00102714,0.0639729,1.68304,1.79319,1.8928,3879.13,1.54589,1.00017
log_lik[23342],0.644995,0.00139466,0.0799032,0.513627,0.647331,0.772613,3282.39,1.30808,1.0003
log_lik[23343],0.423928,0.0020069,0.0812307,0.28329,0.42724,0.550644,1638.29,0.652879,1.00067
log_lik[23344],0.519873,0.00183668,0.0782306,0.385613,0.522888,0.641729,1814.21,0.722989,1.00091
log_lik[23345],0.571349,0.00158442,0.0795773,0.437912,0.573987,0.696757,2522.53,1.00526,1.00044
log_lik[23346],1.91623,0.00101718,0.0604152,1.81186,1.91753,2.01159,3527.73,1.40585,1.00019
log_lik[23347],2.23842,0.000963666,0.0488448,2.15899,2.23949,2.31451,2569.11,1.02383,1.00215
log_lik[23348],0.688032,0.00134368,0.0796695,0.557134,0.690926,0.816104,3515.57,1.401,1.00029
log_lik[23349],-2.41439,0.00828278,0.41351,-3.13666,-2.39629,-1.76586,2492.41,0.99326,1.00165
log_lik[23350],0.830121,0.00131034,0.0831819,0.68909,0.832785,0.962963,4029.84,1.60594,1.00001
log_lik[23351],2.5011,0.000972593,0.0467818,2.42313,2.50143,2.57889,2313.61,0.922005,1.00192
log_lik[23352],0.673171,0.00136789,0.0821539,0.535362,0.676114,0.804789,3607.08,1.43747,1.00013
log_lik[23353],2.48154,0.000957203,0.0474973,2.40284,2.48306,2.56055,2462.24,0.981236,1.00169
log_lik[23354],0.5618,0.00158154,0.0811159,0.425622,0.564183,0.689778,2630.59,1.04833,1.00034
log_lik[23355],-0.878001,0.00611614,0.171181,-1.18018,-0.860195,-0.630134,783.353,0.312177,1.00052
log_lik[23356],2.34204,0.000972252,0.0478177,2.26415,2.34147,2.41832,2418.91,0.963968,1.00228
log_lik[23357],2.49805,0.000866866,0.0491744,2.41457,2.49967,2.57771,3217.91,1.28238,1.00079
log_lik[23358],1.91165,0.00104275,0.0615847,1.80553,1.91307,2.00937,3488.07,1.39004,1.00011
log_lik[23359],2.23275,0.000960504,0.0491476,2.15195,2.23394,2.30953,2618.22,1.0434,1.00202
log_lik[23360],2.48534,0.000957025,0.0473629,2.40706,2.48689,2.56421,2449.23,0.976053,1.00171
log_lik[23361],2.46944,0.000916648,0.0543411,2.3777,2.47174,2.55651,3514.4,1.40053,0.999943
log_lik[23362],2.44263,0.000983271,0.046709,2.36597,2.44265,2.51834,2256.6,0.899287,1.00237
log_lik[23363],2.12241,0.000949956,0.0509214,2.03822,2.12358,2.20141,2873.38,1.14508,1.00183
log_lik[23364],2.34908,0.000974533,0.0476783,2.27138,2.3486,2.42504,2393.58,0.953874,1.00232
log_lik[23365],2.50584,0.000979088,0.0466477,2.42856,2.50628,2.58276,2269.95,0.904606,1.002
log_lik[23366],0.744716,0.00133058,0.078066,0.618204,0.746708,0.868791,3442.25,1.37178,1.00059
log_lik[23367],2.3488,0.000975219,0.0476637,2.27113,2.34825,2.42485,2388.76,0.951953,1.00233
log_lik[23368],2.35169,0.000986351,0.04743,2.27452,2.35083,2.42764,2312.3,0.921483,1.00244
log_lik[23369],2.3534,0.00100635,0.0472509,2.27661,2.35254,2.42889,2204.57,0.87855,1.00257
log_lik[23370],0.866737,0.00214931,0.129491,0.635356,0.871052,1.07292,3629.8,1.44653,1.00014
log_lik[23371],-0.260616,0.00662346,0.282936,-0.747367,-0.249084,0.185602,1824.76,0.72719,1.00065
log_lik[23372],2.26283,0.00109307,0.0491511,2.18211,2.26277,2.34183,2021.95,0.805774,1.0026
log_lik[23373],-7.76159,0.0294611,1.7542,-10.8598,-7.59708,-5.14807,3545.35,1.41287,0.999751
log_lik[23374],1.36227,0.00297225,0.173287,1.07192,1.36926,1.63583,3399.08,1.35458,1.00054
log_lik[23375],2.22908,0.000959425,0.0493207,2.14764,2.23042,2.30638,2642.63,1.05312,1.00196
log_lik[23376],-0.264231,0.00500803,0.241173,-0.675705,-0.251195,0.111617,2319.13,0.924204,1.00073
log_lik[23377],2.26407,0.0010768,0.0482555,2.18564,2.2638,2.34167,2008.28,0.800327,1.00283
log_lik[23378],2.49377,0.00097479,0.0468248,2.41614,2.49442,2.57143,2307.44,0.919546,1.00194
log_lik[23379],0.0304367,0.00598662,0.344298,-0.550409,0.0507028,0.567333,3307.55,1.3181,1.00026
log_lik[23380],2.45481,0.000904976,0.054473,2.36305,2.45721,2.5422,3623.17,1.44388,0.999917
log_lik[23381],2.35327,0.00100875,0.0472514,2.2763,2.35241,2.42859,2194.13,0.874391,1.00258
log_lik[23382],2.23035,0.000960729,0.049844,2.14767,2.23148,2.30827,2691.69,1.07267,1.00178
log_lik[23383],0.572503,0.0015874,0.0793526,0.439359,0.575267,0.697316,2498.89,0.995843,1.00046
log_lik[23384],0.572952,0.00158697,0.0793262,0.440037,0.575769,0.697706,2498.61,0.995729,1.00046
log_lik[23385],0.661554,0.00139405,0.0779164,0.533069,0.663935,0.786575,3123.94,1.24493,1.00055
log_lik[23386],2.43959,0.000993864,0.0467556,2.3629,2.43957,2.51616,2213.17,0.881976,1.00239
log_lik[23387],2.36031,0.000969037,0.0477096,2.28315,2.35983,2.43657,2423.99,0.965992,1.00226
log_lik[23388],2.35204,0.000999339,0.0472897,2.2748,2.3512,2.42779,2239.27,0.89238,1.00254
log_lik[23389],2.45696,0.000909295,0.0545916,2.36507,2.45897,2.54439,3604.48,1.43644,0.999904
log_lik[23390],2.52554,0.000902345,0.0486805,2.4441,2.52741,2.60398,2910.48,1.15987,1.00102
log_lik[23391],1.92804,0.00101547,0.0600011,1.82401,1.9294,2.02282,3491.27,1.39132,1.00023
log_lik[23392],2.47305,0.000905187,0.0535826,2.38206,2.47526,2.55857,3504.05,1.39641,1.00001
log_lik[23393],2.47495,0.000914148,0.0539405,2.38358,2.47727,2.561,3481.74,1.38752,0.999987
log_lik[23394],-0.278938,0.00618387,0.273844,-0.746635,-0.267396,0.152723,1961.03,0.781498,1.00065
log_lik[23395],2.35359,0.00107728,0.0537783,2.26437,2.3555,2.44205,2492.07,0.993124,1.00141
log_lik[23396],0.72563,0.00231705,0.136047,0.488848,0.728084,0.943306,3447.53,1.37389,1.00002
log_lik[23397],-0.585769,0.00377467,0.226427,-0.98307,-0.573288,-0.240167,3598.3,1.43397,1.00047
log_lik[23398],1.91661,0.000954843,0.0545212,1.82316,1.91778,2.00324,3260.37,1.2993,1.00062
log_lik[23399],2.35352,0.00100142,0.0472676,2.27631,2.35273,2.42918,2227.88,0.887839,1.00255
log_lik[23400],-0.333671,0.00484925,0.241469,-0.747541,-0.31956,0.0365104,2479.55,0.988135,1.00066
log_lik[23401],2.30276,0.00102362,0.0628829,2.19665,2.30568,2.40154,3773.89,1.50394,0.999949
log_lik[23402],2.49669,0.000964836,0.0469573,2.41968,2.49744,2.57469,2368.65,0.943937,1.00183
log_lik[23403],2.31049,0.00109735,0.0683709,2.19299,2.31436,2.41771,3881.95,1.54701,0.999741
log_lik[23404],-0.280206,0.00502109,0.242592,-0.697913,-0.267451,0.0971381,2334.3,0.93025,1.0007
log_lik[23405],0.953998,0.00201484,0.120774,0.744837,0.958884,1.13995,3593.11,1.4319,0.999886
log_lik[23406],-4.89758,0.0141016,0.6762,-6.09462,-4.8746,-3.83497,2299.4,0.916341,1.00192
log_lik[23407],2.43969,0.000997923,0.0468325,2.36251,2.43991,2.51672,2202.43,0.877697,1.00236
log_lik[23408],2.47961,0.000955743,0.0476198,2.40036,2.48134,2.55853,2482.52,0.989318,1.00166
log_lik[23409],2.49176,0.000968271,0.0469738,2.41465,2.49258,2.57004,2353.52,0.937909,1.00186
log_lik[23410],1.77364,0.00104018,0.0649002,1.66394,1.77509,1.87631,3892.9,1.55137,1.00011
log_lik[23411],0.271705,0.0025025,0.0860956,0.121149,0.2762,0.403056,1183.62,0.471691,1.00079
log_lik[23412],0.51953,0.00184438,0.0782185,0.385536,0.522477,0.641444,1798.54,0.716742,1.00093
log_lik[23413],0.531848,0.0016862,0.07988,0.396769,0.534343,0.65667,2244.18,0.894337,1.00049
log_lik[23414],2.27615,0.00115173,0.0716688,2.15264,2.27911,2.38988,3872.22,1.54313,0.999948
log_lik[23415],1.62352,0.0011576,0.073113,1.49939,1.62489,1.73981,3989.08,1.5897,0.999951
log_lik[23416],1.9845,0.000945428,0.0553282,1.89269,1.98609,2.0717,3424.81,1.36483,1.00117
log_lik[23417],2.50167,0.000867032,0.048866,2.41966,2.50339,2.58046,3176.46,1.26586,1.00088
log_lik[23418],2.25296,0.00101127,0.0480501,2.17512,2.25296,2.32909,2257.64,0.899701,1.00257
log_lik[23419],2.43051,0.00100395,0.0471137,2.35258,2.4311,2.50857,2202.25,0.877626,1.00231
log_lik[23420],0.411903,0.00199653,0.0829174,0.270056,0.415795,0.540382,1724.8,0.687356,1.00054
log_lik[23421],1.93254,0.000972879,0.0582433,1.83344,1.93416,2.0249,3584.04,1.42829,1.00046
log_lik[23422],2.34568,0.000963533,0.0481234,2.26791,2.34561,2.42191,2494.47,0.994081,1.00214
log_lik[23423],0.611915,0.00148789,0.0793568,0.479838,0.614471,0.737816,2844.63,1.13362,1.00039
log_lik[23424],0.318421,0.00222917,0.0884874,0.162778,0.322887,0.454301,1575.71,0.62794,1.0005
log_lik[23425],0.00953912,0.00346502,0.19468,-0.325636,0.0153075,0.316405,3156.69,1.25799,1.00058
log_lik[23426],1.72437,0.00117924,0.0709532,1.60391,1.72642,1.83687,3620.28,1.44273,0.999681
log_lik[23427],0.557488,0.00172889,0.0777184,0.423831,0.559917,0.679094,2020.76,0.8053,1.00088
log_lik[23428],2.48549,0.000868285,0.0497765,2.4006,2.48707,2.56571,3286.43,1.30969,1.0007
log_lik[23429],0.811414,0.00129655,0.0801199,0.677975,0.813083,0.938152,3818.55,1.52175,1.0003
log_lik[23430],0.444936,0.00188748,0.0831905,0.302571,0.448744,0.574544,1942.59,0.774149,1.00045
log_lik[23431],2.2427,0.000991825,0.0484128,2.16405,2.24342,2.3179,2382.59,0.949495,1.00238
log_lik[23432],2.45371,0.00096919,0.050048,2.36962,2.45482,2.5356,2666.58,1.06267,1.0013
log_lik[23433],2.23664,0.000960809,0.0491016,2.15603,2.23783,2.31329,2611.66,1.04078,1.00203
log_lik[23434],1.88397,0.00204312,0.12057,1.67853,1.88959,2.07712,3482.5,1.38782,1.00012
log_lik[23435],-0.0881107,0.00362223,0.106992,-0.275978,-0.0788376,0.0723176,872.464,0.347689,1.00066
log_lik[23436],1.49734,0.0022636,0.140799,1.25882,1.50101,1.71509,3869.03,1.54186,0.999964
log_lik[23437],0.672541,0.00415102,0.246792,0.268412,0.682005,1.05675,3534.7,1.40863,1.00002
log_lik[23438],1.58705,0.00105391,0.0613949,1.48449,1.58981,1.68312,3393.54,1.35237,0.999826
log_lik[23439],-0.455945,0.00558058,0.327645,-1.02839,-0.43811,0.0461929,3447.05,1.3737,1.00058
log_lik[23440],-1.52693,0.00917789,0.514406,-2.40345,-1.50767,-0.709736,3141.41,1.2519,1.00009
log_lik[23441],0.63873,0.00423878,0.250826,0.227214,0.648161,1.03071,3501.59,1.39543,1.00002
log_lik[23442],2.10369,0.000914246,0.0558948,2.00693,2.10522,2.192,3737.8,1.48957,0.999753
log_lik[23443],2.10519,0.000884772,0.0528299,2.01519,2.10633,2.18972,3565.31,1.42082,0.999725
log_lik[23444],2.05851,0.000889379,0.0530134,1.96802,2.0595,2.14347,3553.01,1.41592,0.999657
log_lik[23445],-0.222653,0.00442694,0.247644,-0.646817,-0.206771,0.158011,3129.33,1.24708,1.00025
log_lik[23446],0.436428,0.0012185,0.0756077,0.305182,0.441406,0.554938,3850.15,1.53434,1.00032
log_lik[23447],-0.431298,0.00212147,0.122738,-0.643582,-0.422662,-0.246056,3347.21,1.33391,1.00003
log_lik[23448],0.447475,0.00146683,0.0893534,0.29306,0.453586,0.583798,3710.76,1.47879,1.00057
log_lik[23449],2.09348,0.000904655,0.0563122,1.99717,2.09467,2.18244,3874.7,1.54412,0.99973
log_lik[23450],0.369595,0.00152009,0.0914311,0.208133,0.375215,0.507728,3617.83,1.44176,1.00036
log_lik[23451],0.472478,0.00150985,0.09173,0.31445,0.478546,0.611035,3691.11,1.47096,1.00047
log_lik[23452],0.556822,0.00144889,0.0891646,0.401465,0.562021,0.69404,3787.14,1.50923,1.00084
log_lik[23453],1.9636,0.00114586,0.0742395,1.8375,1.96671,2.08044,4197.65,1.67282,0.999773
log_lik[23454],0.347586,0.00141233,0.0841399,0.203668,0.353351,0.478571,3549.23,1.41442,1.00094
log_lik[23455],-0.273542,0.00460409,0.239818,-0.682905,-0.259552,0.0950506,2713.17,1.08124,1.00026
log_lik[23456],0.771727,0.00112023,0.0674597,0.657498,0.774865,0.877947,3626.39,1.44516,1.00088
log_lik[23457],2.05571,0.000898693,0.0507451,1.96827,2.0572,2.1385,3188.34,1.2706,0.999725
log_lik[23458],2.02876,0.00095324,0.0640384,1.92011,2.03082,2.12921,4513.12,1.79854,0.999714
log_lik[23459],2.06595,0.000948962,0.0625101,1.9586,2.068,2.16493,4339.14,1.72921,0.99978
log_lik[23460],-1.16813,0.00434341,0.26414,-1.62042,-1.15862,-0.75186,3698.32,1.47383,0.999731
log_lik[23461],1.95208,0.000951386,0.0513061,1.86486,1.95452,2.03216,2908.2,1.15896,0.999761
log_lik[23462],1.95418,0.00094673,0.0512067,1.86665,1.95612,2.03398,2925.51,1.16586,0.999748
log_lik[23463],1.84435,0.00143329,0.0904275,1.69136,1.84692,1.98488,3980.44,1.58626,0.999825
log_lik[23464],2.06235,0.000940002,0.0623059,1.95547,2.06448,2.16108,4393.4,1.75083,0.999766
log_lik[23465],2.11519,0.000906058,0.0525005,2.02479,2.11644,2.19922,3357.49,1.338,0.999753
log_lik[23466],2.09071,0.000901729,0.0563381,1.9946,2.09191,2.1794,3903.48,1.55559,0.999723
log_lik[23467],-0.411842,0.00446416,0.228548,-0.799759,-0.399245,-0.0623324,2621.05,1.04452,1.00031
log_lik[23468],1.91207,0.000984391,0.0582342,1.81473,1.91394,2.00602,3499.61,1.39464,0.999722
log_lik[23469],1.07628,0.00126589,0.0815811,0.936117,1.08003,1.20528,4153.25,1.65513,0.999779
log_lik[23470],1.63003,0.00106511,0.0569218,1.53537,1.63261,1.71991,2856.1,1.13819,0.99981
log_lik[23471],1.60991,0.0010545,0.0576937,1.51395,1.61228,1.70139,2993.37,1.1929,0.999805
log_lik[23472],2.12646,0.000940976,0.052374,2.03592,2.12792,2.21083,3097.95,1.23458,0.999785
log_lik[23473],2.067,0.000944404,0.0621639,1.95933,2.06908,2.16523,4332.73,1.72665,0.999775
log_lik[23474],-0.19007,0.00183709,0.10643,-0.374982,-0.182779,-0.0272285,3356.32,1.33754,1.00007
log_lik[23475],0.308241,0.00142722,0.0851377,0.160995,0.313718,0.440689,3558.47,1.4181,1.00076
log_lik[23476],2.0407,0.000930319,0.0601636,1.93958,2.04237,2.13393,4182.18,1.66666,0.999672
log_lik[23477],0.372902,0.00140762,0.0848995,0.225511,0.378219,0.504097,3637.78,1.44971,1.00084
log_lik[23478],2.0933,0.000905628,0.05642,1.99701,2.09459,2.18227,3881.21,1.54671,0.999732
log_lik[23479],1.03605,0.00131064,0.0845931,0.892189,1.03879,1.16919,4165.84,1.66014,0.999801
log_lik[23480],1.87947,0.000979604,0.0524604,1.78929,1.8813,1.96192,2867.89,1.14289,0.999774
log_lik[23481],1.99909,0.00110787,0.0721876,1.87598,2.00214,2.11349,4245.66,1.69195,0.999813
log_lik[23482],0.154898,0.00153394,0.0904747,-0.00398188,0.15976,0.295288,3478.89,1.38638,1.00034
log_lik[23483],1.8779,0.000980057,0.0524518,1.78765,1.87967,1.96029,2864.3,1.14146,0.999775
log_lik[23484],1.95351,0.000955544,0.0517652,1.86478,1.95582,2.03515,2934.77,1.16954,0.999769
log_lik[23485],1.99904,0.000920014,0.0511314,1.9109,2.00061,2.08071,3088.78,1.23092,0.999707
log_lik[23486],1.9533,0.000953918,0.051493,1.86573,1.95509,2.0343,2913.9,1.16123,0.999768
log_lik[23487],0.376642,0.00149873,0.090419,0.217313,0.381778,0.513279,3639.76,1.45049,1.00042
log_lik[23488],1.76261,0.00171842,0.107688,1.5797,1.76714,1.93026,3927.17,1.56503,0.999938
log_lik[23489],1.82625,0.00145135,0.0914984,1.66891,1.8289,1.97004,3974.51,1.5839,0.999811
log_lik[23490],-0.282381,0.00499119,0.285535,-0.775772,-0.272326,0.159456,3272.73,1.30423,1.00042
log_lik[23491],-0.552268,0.00677703,0.376205,-1.17127,-0.54754,0.0413355,3081.55,1.22804,1.00014
log_lik[23492],1.60685,0.00190276,0.118139,1.40685,1.61092,1.79219,3854.96,1.53625,0.999853
log_lik[23493],-0.239785,0.00461643,0.255478,-0.677998,-0.22591,0.154849,3062.63,1.2205,1.0003
log_lik[23494],1.75762,0.00101183,0.0527414,1.66534,1.75942,1.84069,2716.97,1.08275,0.999772
log_lik[23495],2.01269,0.000924128,0.0507681,1.92591,2.01444,2.09361,3017.98,1.20271,0.999748
log_lik[23496],-0.0872054,0.00173225,0.100584,-0.263635,-0.0810498,0.0665324,3371.6,1.34363,1.00012
log_lik[23497],1.00187,0.00137164,0.0888106,0.849177,1.00441,1.14227,4192.28,1.67068,0.999866
log_lik[23498],1.88266,0.000976756,0.051999,1.79363,1.8843,1.96415,2834.11,1.12943,0.999771
log_lik[23499],0.084245,0.00158726,0.0929262,-0.0780259,0.0897222,0.227386,3427.51,1.36591,1.00026
log_lik[23500],2.0606,0.000898829,0.0506778,1.97339,2.06221,2.14307,3178.93,1.26685,0.999732
log_lik[23501],1.19076,0.00118117,0.0752405,1.06285,1.19421,1.3104,4057.69,1.61704,0.999787
log_lik[23502],0.892619,0.00144261,0.0941088,0.730175,0.89579,1.03988,4255.6,1.69591,0.999826
log_lik[23503],0.0574541,0.00159099,0.0929846,-0.104269,0.0628204,0.20129,3415.76,1.36123,1.00028
log_lik[23504],1.80995,0.00100269,0.0528434,1.71939,1.81165,1.89315,2777.45,1.10685,0.999785
log_lik[23505],2.02991,0.000957976,0.0615285,1.92595,2.03171,2.12605,4125.18,1.64394,0.99968
log_lik[23506],-0.302448,0.00297389,0.185326,-0.61772,-0.294711,-0.011215,3883.48,1.54762,0.999751
log_lik[23507],2.05393,0.000897673,0.0508194,1.9663,2.0553,2.13696,3204.96,1.27722,0.999718
log_lik[23508],-0.192214,0.00185084,0.106941,-0.378773,-0.184927,-0.0296974,3338.48,1.33043,1.00007
log_lik[23509],1.49925,0.00103183,0.0623704,1.39442,1.50115,1.5978,3653.75,1.45607,0.999801
log_lik[23510],1.95406,0.000953183,0.051438,1.86622,1.95605,2.03511,2912.16,1.16054,0.999767
log_lik[23511],1.80335,0.00100444,0.0533689,1.71251,1.80507,1.88787,2823.13,1.12506,0.999785
log_lik[23512],-0.992146,0.00430334,0.251897,-1.43278,-0.982615,-0.600051,3426.39,1.36546,0.999992
log_lik[23513],0.164475,0.00151036,0.088924,0.00867871,0.169676,0.303336,3466.36,1.38139,1.00044
log_lik[23514],1.62175,0.00104817,0.0576741,1.52631,1.62452,1.71375,3027.58,1.20653,0.999798
log_lik[23515],1.81173,0.00100178,0.0527079,1.72105,1.81337,1.89426,2768.26,1.10319,0.999782
log_lik[23516],2.09798,0.000880378,0.0529789,2.00818,2.09939,2.18262,3621.32,1.44315,0.999707
log_lik[23517],2.05354,0.000896861,0.0508699,1.96611,2.05483,2.13691,3217.15,1.28208,0.999714
log_lik[23518],-0.415052,0.00403803,0.2212,-0.797815,-0.399591,-0.0730998,3000.75,1.19584,1.00015
log_lik[23519],1.42046,0.00104205,0.0644198,1.31248,1.42238,1.52182,3821.72,1.52301,0.9998
log_lik[23520],0.550419,0.00191378,0.123185,0.338437,0.554465,0.743259,4143.17,1.65111,0.999743
log_lik[23521],1.24344,0.00115382,0.0732277,1.11885,1.24654,1.36197,4027.87,1.60516,0.99982
log_lik[23522],2.05409,0.000897714,0.0508147,1.96645,2.05541,2.13711,3204.08,1.27687,0.999718
log_lik[23523],1.81485,0.00100067,0.0526821,1.72419,1.81655,1.8973,2771.72,1.10457,0.999782
log_lik[23524],2.09899,0.000891215,0.0509667,2.01264,2.10037,2.18038,3270.46,1.30332,0.999748
log_lik[23525],2.00419,0.000921236,0.0509257,1.91622,2.00564,2.08506,3055.86,1.2178,0.999725
log_lik[23526],1.27505,0.00113746,0.0718216,1.15452,1.27763,1.38868,3986.9,1.58883,0.999804
log_lik[23527],2.0767,0.000897707,0.0571946,1.9799,2.07819,2.16734,4059.2,1.61764,0.999699
log_lik[23528],0.208499,0.0014783,0.0866691,0.0572519,0.213362,0.343046,3437.19,1.36977,1.00063
log_lik[23529],-0.0423087,0.00166685,0.0972909,-0.211638,-0.0357723,0.106791,3406.84,1.35767,1.00019
log_lik[23530],0.0973203,0.00155422,0.0909591,-0.0592945,0.10261,0.237795,3425.07,1.36494,1.00036
log_lik[23531],1.88449,0.000971509,0.0517321,1.79679,1.88643,1.96593,2835.48,1.12998,0.999751
log_lik[23532],0.302374,0.00143282,0.0856693,0.153713,0.307759,0.435351,3574.93,1.42466,1.00069
log_lik[23533],2.06238,0.000900605,0.0580292,1.96597,2.06393,2.15334,4151.7,1.65451,0.999677
log_lik[23534],0.389327,0.00143596,0.0871578,0.234476,0.395148,0.522318,3684.05,1.46814,1.00064
log_lik[23535],1.9547,0.000949089,0.0512418,1.86709,1.95689,2.03426,2914.98,1.16166,0.999757
log_lik[23536],2.0476,0.000917034,0.0594328,1.94817,2.04897,2.13956,4200.31,1.67388,0.999671
log_lik[23537],0.117089,0.00156439,0.0919044,-0.0437974,0.121858,0.260217,3451.31,1.37539,1.00028
